Date,Open,High,Low,Close,Adj Close,Volume
1995-04-19,7.25,7.5,6.0,7.375,4.582065105438232,364100
1995-04-20,7.625,8.5,6.625,7.75,4.815052509307861,353700
1995-04-21,8.0,8.25,7.5,7.5,4.65972900390625,179800
1995-04-24,7.5,8.25,7.0,7.5,4.65972900390625,77300
1995-04-25,8.125,8.125,7.25,7.25,4.5044050216674805,101800
1995-04-26,8.25,8.25,7.25,7.875,4.892714977264404,66000
1995-04-27,7.25,8.25,7.25,8.25,5.1257004737854,95000
1995-04-28,8.25,8.25,7.25,8.25,5.1257004737854,76400
1995-05-01,7.875,8.25,7.25,8.25,5.1257004737854,50200
1995-05-02,7.875,8.25,7.25,7.5,4.65972900390625,80500
1995-05-03,8.25,8.25,7.25,7.25,4.5044050216674805,64000
1995-05-04,8.25,8.25,7.25,7.25,4.5044050216674805,11300
1995-05-05,7.25,8.25,7.25,7.875,4.892714977264404,20700
1995-05-08,7.25,8.0,7.25,7.25,4.5044050216674805,33900
1995-05-09,7.5,8.25,7.25,8.25,5.1257004737854,147800
1995-05-10,8.25,8.25,7.5,7.625,4.737390995025635,143000
1995-05-11,8.25,8.25,7.625,7.625,4.737390995025635,51700
1995-05-12,8.25,8.25,7.625,8.25,5.1257004737854,29300
1995-05-15,8.25,8.375,7.625,8.375,5.20336389541626,39400
1995-05-16,7.75,8.375,7.75,8.375,5.20336389541626,30700
1995-05-17,8.0,8.25,7.75,8.0,4.9703779220581055,49800
1995-05-18,8.0,8.0,7.5,8.0,4.9703779220581055,28700
1995-05-19,7.9375,8.0,7.5,8.0,4.9703779220581055,46700
1995-05-22,8.0,8.0,7.5,8.0,4.9703779220581055,34700
1995-05-23,8.0,8.0,7.0,7.625,4.737390995025635,95800
1995-05-24,7.25,7.75,7.25,7.25,4.5044050216674805,31000
1995-05-25,7.25,7.75,7.25,7.5,4.65972900390625,20300
1995-05-26,7.5,7.75,7.25,7.25,4.5044050216674805,22700
1995-05-30,7.25,7.75,7.25,7.25,4.5044050216674805,9500
1995-05-31,7.75,7.75,7.0,7.75,4.815052509307861,18900
1995-06-01,7.125,7.75,7.125,7.75,4.815052509307861,12800
1995-06-02,7.9375,7.9375,7.25,7.25,4.5044050216674805,9900
1995-06-05,7.875,7.875,7.25,7.875,4.892714977264404,5200
1995-06-06,7.25,7.875,7.25,7.25,4.5044050216674805,27400
1995-06-07,7.875,7.875,7.25,7.875,4.892714977264404,18300
1995-06-08,7.75,7.75,7.25,7.25,4.5044050216674805,17500
1995-06-09,7.75,7.75,7.25,7.75,4.815052509307861,8300
1995-06-12,7.75,7.75,7.0,7.25,4.5044050216674805,21400
1995-06-13,7.5,7.75,7.0,7.75,4.815052509307861,36000
1995-06-14,7.625,7.625,7.125,7.125,4.426741600036621,12700
1995-06-15,7.125,7.625,7.125,7.625,4.737390995025635,23100
1995-06-16,7.125,7.75,7.0,7.5,4.65972900390625,26800
1995-06-19,7.625,7.625,7.125,7.375,4.582065105438232,13500
1995-06-20,7.125,7.625,7.125,7.625,4.737390995025635,20900
1995-06-21,7.25,7.625,7.25,7.5,4.65972900390625,62300
1995-06-22,7.625,7.75,7.375,7.75,4.815052509307861,165800
1995-06-23,7.75,7.875,7.25,7.875,4.892714977264404,33200
1995-06-26,7.875,9.5,7.5,8.5,5.281024932861328,228600
1995-06-27,9.25,9.25,8.0,9.0,5.591673851013184,86100
1995-06-28,8.75,9.0,8.0,8.0,4.9703779220581055,62000
1995-06-29,8.0,8.875,8.0,8.5,5.281024932861328,26400
1995-06-30,8.25,9.0,8.25,8.5,5.281024932861328,23500
1995-07-03,8.875,8.875,8.5,8.875,5.514011859893799,2300
1995-07-05,8.5,8.875,8.25,8.875,5.514011859893799,11000
1995-07-06,8.25,8.875,8.25,8.25,5.1257004737854,34700
1995-07-07,8.75,9.5,8.25,8.875,5.514011859893799,78200
1995-07-10,9.5,9.5,8.5,8.625,5.358687877655029,92400
1995-07-11,9.0,9.0,8.25,8.375,5.20336389541626,49600
1995-07-12,8.375,9.25,8.375,8.625,5.358687877655029,175300
1995-07-13,9.125,9.125,8.625,9.0,5.591673851013184,33700
1995-07-14,9.0,9.5,8.625,9.25,5.7469987869262695,32400
1995-07-17,9.25,9.25,8.75,9.25,5.7469987869262695,53300
1995-07-18,8.75,9.25,8.75,9.125,5.669336318969727,67300
1995-07-19,8.875,9.25,8.25,8.75,5.436349391937256,47200
1995-07-20,9.0,9.0,8.25,8.75,5.436349391937256,8300
1995-07-21,8.25,8.875,8.25,8.875,5.514011859893799,10500
1995-07-24,8.375,9.25,8.375,9.0,5.591673851013184,50500
1995-07-25,9.5,9.5,8.75,9.25,5.7469987869262695,72400
1995-07-26,9.5,9.5,9.0,9.25,5.7469987869262695,70500
1995-07-27,9.25,9.5,8.75,9.0,5.591673851013184,87200
1995-07-28,9.125,10.25,9.0,10.0,6.212971210479736,62100
